timestamp,run7-ltz1000-4-to-3
1517556648.580,17590.149
1517556651.921,17590.102
1517556655.262,17590.057
1517556658.603,17590.100
1517556661.959,17589.928
1517556665.300,17589.961
1517556668.641,17589.928
1517556671.998,17590.180
1517556675.339,17590.349
1517556678.680,17590.296
1517556682.021,17590.335
1517556685.377,17590.245
1517556688.718,17590.270
1517556692.059,17590.438
1517556695.415,17590.400
1517556698.756,17590.164
1517556702.097,17590.278
1517556705.438,17590.225
1517556708.795,17590.235
1517556712.136,17590.315
1517556715.477,17590.326
1517556718.833,17590.246
1517556722.174,17590.415
1517556725.515,17590.533
1517556728.856,17590.417
1517556732.212,17590.275
1517556735.554,17590.332
1517556738.895,17590.169
1517556742.251,17590.255
1517556745.592,17590.375
1517556748.933,17590.610
1517556752.274,17590.497
1517556755.631,17590.481
1517556758.971,17590.415
1517556762.312,17590.744
1517556765.669,17590.544
1517556769.010,17590.164
1517556772.351,17589.846
1517556775.692,17589.765
1517556779.049,17590.140
1517556782.389,17589.957
1517556785.730,17589.814
1517556789.087,17589.734
1517556792.428,17589.714
1517556795.769,17589.775
1517556799.110,17589.661
1517556802.467,17589.743
1517556805.808,17589.903
1517556809.149,17590.007
1517556812.505,17589.760
1517556815.846,17589.756
1517556819.187,17589.938
1517556822.528,17589.895
1517556825.885,17589.647
1517556829.226,17590.005
1517556832.567,17589.948
1517556835.923,17589.870
1517556839.264,17590.003
1517556842.605,17589.955
1517556845.946,17590.054
1517556849.302,17589.856
1517556852.643,17589.994
1517556855.984,17589.784
1517556859.341,17589.632
1517556862.682,17589.618
1517556866.023,17589.882
1517556869.364,17589.988
1517556872.721,17589.738
1517556876.061,17589.956
1517556879.403,17589.781
1517556882.759,17589.773
1517556886.100,17589.710
1517556889.441,17589.690
1517556892.782,17589.758
1517556896.139,17589.918
1517556899.479,17589.990
1517556902.820,17589.662
1517556906.177,17589.561
1517556909.517,17589.474
1517556912.858,17589.748
1517556916.199,17589.843
1517556919.556,17589.697
1517556922.897,17589.545
1517556926.237,17589.754
1517556929.594,17589.830
1517556932.935,17589.619
1517556936.276,17589.751
1517556939.617,17589.981
1517556942.974,17589.999
1517556946.315,17589.639
1517556949.655,17589.292
1517556953.012,17589.052
1517556956.353,17588.876
1517556959.694,17588.922
1517556963.035,17589.244
1517556966.391,17589.225
1517556969.733,17589.770
1517556973.074,17590.050
1517556976.430,17590.013
1517556979.771,17589.857
1517556983.112,17589.936
1517556986.453,17590.180
1517556989.809,17590.185
1517556993.151,17590.310
1517556996.491,17590.128
1517556999.848,17589.945
1517557003.189,17590.170
1517557006.530,17590.372
1517557009.871,17590.221
1517557013.228,17590.207
1517557016.568,17589.822
1517557019.909,17589.794
1517557023.266,17589.985
1517557026.607,17590.014
1517557029.947,17590.042
1517557033.289,17590.105
1517557036.645,17590.254
1517557039.986,17589.976
1517557043.327,17590.268
1517557046.684,17590.078
1517557050.024,17589.983
1517557053.365,17589.958
1517557056.706,17590.035
1517557060.063,17589.936
1517557063.404,17590.222
1517557066.745,17590.483
1517557070.101,17590.602
1517557073.442,17590.688
1517557076.783,17590.809
1517557080.124,17590.786
1517557083.480,17590.639
1517557086.822,17590.805
1517557090.162,17590.609
1517557093.519,17590.567
1517557096.860,17590.488
1517557100.201,17590.686
1517557103.542,17590.751
1517557106.898,17590.507
1517557110.239,17590.492
1517557113.580,17590.645
1517557116.937,17590.354
1517557120.277,17590.318
1517557123.618,17590.150
1517557126.959,17590.250
1517557130.316,17590.173
1517557133.657,17590.247
1517557136.998,17590.190
1517557140.354,17590.344
1517557143.695,17590.506
1517557147.036,17590.454
1517557150.377,17590.593
1517557153.734,17590.730
1517557157.075,17590.720
1517557160.416,17590.972
1517557163.772,17590.585
1517557167.113,17590.697
1517557170.454,17590.749
1517557173.795,17590.506
1517557177.152,17590.583
1517557180.493,17590.737
1517557183.834,17590.323
1517557187.190,17590.470
1517557190.531,17590.576
1517557193.872,17590.965
1517557197.229,17591.142
1517557200.570,17590.875
1517557203.911,17590.835
1517557207.252,17590.939
1517557210.608,17590.828
1517557213.949,17590.969
1517557217.290,17590.680
1517557220.631,17590.764
1517557223.988,17590.756
1517557227.329,17590.615
1517557230.670,17590.763
1517557234.026,17590.142
1517557237.367,17590.195
1517557240.708,17589.948
1517557244.049,17590.156
1517557247.405,17590.355
1517557250.746,17590.334
1517557254.087,17590.155
1517557257.444,17590.263
1517557260.785,17590.378
1517557264.125,17590.463
1517557267.482,17590.403
1517557270.823,17590.355
1517557274.164,17590.335
1517557277.505,17590.325
1517557280.861,17590.213
1517557284.202,17590.429
1517557287.543,17590.430
1517557290.900,17590.315
1517557294.241,17590.293
1517557297.582,17590.288
1517557300.922,17590.244
1517557304.279,17590.251
1517557307.620,17590.155
1517557310.961,17590.304
1517557314.318,17590.242
1517557317.659,17590.306
1517557321.000,17590.239
1517557324.341,17590.297
1517557327.697,17590.455
1517557331.038,17590.424
1517557334.379,17590.413
1517557337.736,17590.226
1517557341.076,17590.321
1517557344.417,17590.361
1517557347.758,17590.268
1517557351.115,17590.138
1517557354.456,17590.222
1517557357.797,17590.427
1517557361.153,17590.340
1517557364.494,17590.413
1517557367.835,17589.898
1517557371.175,17589.956
1517557374.532,17589.794
1517557377.873,17590.018
1517557381.214,17589.886
1517557384.571,17590.023
1517557387.912,17589.901
1517557391.253,17590.017
1517557394.594,17590.202
1517557397.950,17590.012
1517557401.291,17590.104
1517557404.632,17590.060
1517557407.989,17590.222
1517557411.330,17590.048
1517557414.671,17590.099
1517557418.012,17590.202
1517557421.368,17590.284
1517557424.709,17590.251
1517557428.049,17590.299
1517557431.406,17590.273
1517557434.747,17590.231
1517557438.088,17590.397
1517557441.429,17590.066
1517557444.785,17590.203
1517557448.126,17590.212
1517557451.467,17590.252
1517557454.824,17590.334
1517557458.165,17590.393
1517557461.506,17590.169
1517557464.846,17590.203
1517557468.203,17590.038
1517557471.544,17589.842
1517557474.885,17589.673
1517557478.241,17589.953
1517557481.582,17589.946
1517557484.923,17589.806
1517557488.264,17589.761
1517557491.621,17590.002
1517557494.962,17589.984
1517557498.303,17589.741
1517557501.659,17589.659
1517557505.000,17589.708
1517557508.341,17589.824
1517557511.682,17589.855
1517557515.039,17589.942
1517557518.379,17590.507
1517557521.721,17590.538
1517557525.077,17590.263
1517557528.418,17590.514
1517557531.759,17590.538
1517557535.100,17590.398
1517557538.456,17590.246
1517557541.797,17590.213
1517557545.138,17590.244
1517557548.495,17590.061
1517557551.835,17590.275
1517557555.177,17590.349
1517557558.518,17590.221
1517557561.874,17590.209
1517557565.215,17590.116
1517557568.556,17590.062
1517557571.912,17590.054
1517557575.253,17590.270
1517557578.594,17589.870
1517557581.936,17589.837
1517557585.292,17590.225
1517557588.633,17590.055
1517557591.974,17590.074
1517557595.331,17589.952
1517557598.671,17590.029
1517557602.013,17590.348
1517557605.354,17590.203
1517557608.710,17590.194
1517557612.052,17590.280
1517557615.392,17590.342
1517557618.749,17590.258
1517557622.090,17590.550
1517557625.431,17590.320
1517557628.771,17590.364
1517557632.128,17590.339
1517557635.469,17590.403
1517557638.810,17590.230
1517557642.167,17590.312
1517557645.508,17590.103
1517557648.849,17589.723
1517557652.189,17590.041
1517557655.546,17589.801
1517557658.887,17590.102
1517557662.228,17590.142
1517557665.585,17590.291
1517557668.926,17590.064
1517557672.267,17589.894
1517557675.607,17590.149
1517557678.964,17590.189
1517557682.305,17589.969
1517557685.646,17590.216
1517557689.002,17589.867
1517557692.343,17589.958
1517557695.684,17590.156
1517557699.025,17589.947
1517557702.382,17590.166
1517557705.723,17590.023
1517557709.063,17590.192
1517557712.420,17590.412
1517557715.761,17590.356
1517557719.101,17590.178
1517557722.458,17590.086
1517557725.799,17590.239
1517557729.140,17589.956
1517557732.481,17590.029
1517557735.837,17589.979
1517557739.178,17590.123
1517557742.520,17590.121
1517557745.876,17589.880
1517557749.217,17590.241
1517557752.558,17590.350
1517557755.899,17590.114
1517557759.255,17589.991
1517557762.597,17590.159
1517557765.937,17590.149
1517557769.294,17590.074
1517557772.635,17590.127
1517557775.976,17590.037
1517557779.316,17590.203
1517557782.673,17589.974
1517557786.014,17589.913
1517557789.355,17589.743
1517557792.711,17589.822
1517557796.052,17589.706
1517557799.393,17589.926
1517557802.734,17590.086
1517557806.091,17590.135
1517557809.432,17590.149
1517557812.773,17590.105
1517557816.129,17590.132
1517557819.470,17590.272
1517557822.812,17590.145
1517557826.152,17590.142
1517557829.509,17590.221
1517557832.850,17590.291
1517557836.191,17590.223
1517557839.547,17590.405
1517557842.888,17590.564
1517557846.229,17590.705
1517557849.570,17590.647
1517557852.927,17590.237
1517557856.267,17590.690
1517557859.608,17590.250
1517557862.964,17590.478
1517557866.306,17590.396
1517557869.646,17590.308
1517557872.987,17590.178
1517557876.344,17590.155
1517557879.685,17590.318
1517557883.026,17590.013
1517557886.382,17590.302
1517557889.723,17590.232
1517557893.064,17590.287
1517557896.405,17590.250
1517557899.761,17589.847
1517557903.102,17589.927
1517557906.443,17590.151
1517557909.800,17590.141
1517557913.141,17590.133
1517557916.482,17590.255
1517557919.822,17590.297
1517557923.179,17590.449
1517557926.520,17590.448
1517557929.861,17590.203
1517557933.217,17590.189
1517557936.558,17590.159
1517557939.899,17589.965
1517557943.256,17589.715
1517557946.597,17589.971
1517557949.937,17590.107
1517557953.278,17590.201
1517557956.635,17589.965
1517557959.976,17589.960
1517557963.316,17589.857
1517557966.673,17589.766
1517557970.014,17589.936
1517557973.355,17589.695
1517557976.696,17590.209
1517557980.053,17590.121
1517557983.393,17589.839
1517557986.735,17590.014
1517557990.091,17589.876
1517557993.432,17590.009
1517557996.773,17590.150
1517558000.114,17590.365
1517558003.470,17590.174
1517558006.811,17590.285
1517558010.152,17590.127
1517558013.509,17590.185
1517558016.850,17589.714
1517558020.191,17589.599
1517558023.531,17589.500
1517558026.888,17589.590
1517558030.229,17589.618
1517558033.570,17589.822
1517558036.926,17589.914
1517558040.267,17589.819
1517558043.608,17589.656
1517558046.949,17589.896
1517558050.306,17589.896
1517558053.647,17589.971
1517558056.988,17589.599
1517558060.344,17589.882
1517558063.685,17589.741
1517558067.026,17589.822
1517558070.367,17589.814
1517558073.723,17589.704
1517558077.064,17589.706
1517558080.405,17589.562
1517558083.762,17589.563
1517558087.103,17589.582
1517558090.444,17589.440
1517558093.785,17589.402
1517558097.142,17589.321
1517558100.482,17589.368
1517558103.823,17589.305
1517558107.180,17589.630
1517558110.521,17589.383
1517558113.862,17589.686
1517558117.202,17589.621
1517558120.559,17589.439
1517558123.900,17589.581
1517558127.241,17589.762
1517558130.597,17589.765
1517558133.938,17589.687
1517558137.279,17589.800
1517558140.620,17589.777
1517558143.977,17590.127
1517558147.318,17589.765
1517558150.659,17589.862
1517558154.015,17589.582
1517558157.356,17589.473
1517558160.697,17589.500
1517558164.038,17589.583
1517558167.395,17589.477
1517558170.735,17589.555
1517558174.076,17589.378
1517558177.433,17589.381
1517558180.774,17589.488
1517558184.115,17589.498
1517558187.455,17589.311
1517558190.812,17589.487
1517558194.153,17589.370
1517558197.494,17589.240
1517558200.851,17589.615
1517558204.192,17589.562
1517558207.533,17589.625
1517558210.874,17589.459
1517558214.230,17589.533
1517558217.571,17589.445
1517558220.912,17589.517
1517558224.269,17589.705
1517558227.610,17589.525
1517558230.951,17589.613
1517558234.292,17589.495
1517558237.649,17589.692
1517558240.990,17589.673
1517558244.331,17589.517
1517558247.687,17589.452
1517558251.028,17589.514
1517558254.369,17589.436
1517558257.710,17589.568
1517558261.067,17589.403
1517558264.408,17589.411
1517558267.749,17589.397
1517558271.105,17589.216
1517558274.446,17589.422
1517558277.787,17589.406
1517558281.128,17589.512
1517558284.484,17589.496
1517558287.825,17589.533
1517558291.166,17589.416
1517558294.523,17589.251
1517558297.864,17589.538
1517558301.205,17589.659
1517558304.546,17589.415
1517558307.903,17589.293
1517558311.244,17589.256
1517558314.584,17589.325
1517558317.941,17589.448
1517558321.282,17589.490
1517558324.623,17589.373
1517558327.964,17589.439
1517558331.320,17589.345
1517558334.661,17589.211
1517558338.002,17589.350
1517558341.359,17589.239
1517558344.700,17589.268
1517558348.041,17589.427
1517558351.382,17589.743
1517558354.739,17589.771
1517558358.080,17589.720
1517558361.421,17589.980
1517558364.777,17589.946
1517558368.118,17589.955
1517558371.459,17589.872
1517558374.800,17589.867
1517558378.157,17589.829
1517558381.498,17589.817
1517558384.839,17589.548
1517558388.195,17589.672
1517558391.536,17589.568
1517558394.877,17589.523
1517558398.218,17589.634
1517558401.575,17589.449
1517558404.915,17589.644
1517558408.256,17589.525
1517558411.613,17589.507
1517558414.954,17589.477
1517558418.295,17589.396
1517558421.636,17589.299
1517558424.993,17589.280
1517558428.334,17589.306
1517558431.675,17589.468
1517558435.031,17589.449
1517558438.372,17589.379
1517558441.713,17589.363
1517558445.054,17589.346
1517558448.410,17589.112
1517558451.751,17589.587
1517558455.092,17589.587
1517558458.449,17589.317
1517558461.790,17589.391
1517558465.130,17589.493
1517558468.471,17589.298
1517558471.828,17589.400
1517558475.169,17589.502
1517558478.510,17589.604
1517558481.867,17589.713
1517558485.207,17589.773
1517558488.548,17589.901
1517558491.890,17589.728
1517558495.246,17589.667
1517558498.587,17589.747
1517558501.928,17589.691
1517558505.284,17589.739
1517558508.625,17589.605
1517558511.966,17589.502
1517558515.307,17589.566
1517558518.664,17589.490
1517558522.005,17589.414
